	ID	Ballade	Lied	Elegie	Sonett	Natur	Poetologie	Philosphie	Liebe	Kultur	Geschichte	Politik	Religion	Top_Emotion	Polarität	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Active_learning	length	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
3746	l0040213	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Liebesnacht	Greif, Martin	unkown	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	65	Greif, Martin	1874	0
3747	l0040214	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die wilden Frauen vom Untersberg	Greif, Martin	unkown	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	87	Greif, Martin	1874	0
3748	l0040215	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Geworbene	Greif, Martin	unkown	2	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	40	Greif, Martin	1874	0
3749	l0040216	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Erhellte Ferne	Greif, Martin	unkown	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	46	Greif, Martin	1874	0
3750	l0040217	no	no	no	no	yes	no	no	no	no	no	no	no	unkown	unkown	Abend im Tal	Greif, Martin	unkown	1	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	19	Greif, Martin	1874	0
3751	l0040218	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Novemberstimmung	Greif, Martin	unkown	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	34	Greif, Martin	1874	0
3752	l0040219	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Bacchant	Greiner, Leo	unkown	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	195	Greiner, Leo	1911	0
3753	l0040220	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Wunsch	Greiner, Leo	unkown	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	40	Greiner, Leo	1911	0
3754	l0040221	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Aus „Der neue Tanhäuser“	Grisebach, Eduard	unkown	27	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	458	Grisebach, Eduard	1880	0
3755	l0040222	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der toten Mutter	Grotowsky, Paul	unkown	1	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	40	Grotowsky, Paul	1898	0
3756	l0040223	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gebet der Ähre	Grotowsky, Paul	unkown	1	18	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	102	Grotowsky, Paul	1898	0
3757	l0040224	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gottsuchers Frühlingslied	Grotthuß, Emil von [alt. Grotthuß, Jeannot Emil Freiherr von; Grotthuss, J. E. Freih. von]	unkown	6	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	110	Grotthuß, Emil von	1898	0
3758	l0040225	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abendlied des Türmers	Grotthuß, Emil von [alt. Grotthuß, Jeannot Emil Freiherr von; Grotthuss, J. E. Freih. von]	unkown	4	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	141	Grotthuß, Emil von	1898	0
3759	l0040226	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nachtschwalbe	Hango, Hermann	unkown	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	36	Hango, Hermann	1896	0
3760	l0040227	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	In Abendglut	Hango, Hermann	unkown	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	71	Hango, Hermann	1896	0
3761	l0040228	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	So möcht ich ruhn	Hango, Hermann	unkown	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	77	Hango, Hermann	1896	0
3762	l0040229	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Musikant	Hanstein, Adalbert von [alt. Hanstein, Albert von]	unkown	6	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	196	Hanstein, Adalbert von	1896	0
3763	l0040230	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gott	Hart, Heinrich	unkown	17	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	237	Hart, Heinrich	1890	0
3764	l0040231	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abendgang zur Geliebten	Hart, Heinrich	unkown	5	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	126	Hart, Heinrich	1890	0
3765	l0040232	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Berlin	Hart, Julius	unkown	8	9	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	439	Hart, Julius	1894	0
3766	l0040233	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Trommelklang	Hart, Julius	unkown	17	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	210	Hart, Julius	1894	0
3767	l0040234	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Aus „Walpurgisnacht“	Hart, Julius	unkown	10	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	184	Hart, Julius	1894	0
3768	l0040235	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Aus „Totentanz“	Hart, Julius	unkown	23	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	295	Hart, Julius	1894	0
3769	l0040236	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Prosa der Liebe	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	34	Hartleben, Otto Erich	1899	0
3770	l0040237	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ich sah dich, Freund	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	1	11	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	73	Hartleben, Otto Erich	1899	0
3771	l0040238	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gebet an Pierrot	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	32	Hartleben, Otto Erich	1899	0
3772	l0040239	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Störche	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	42	Hartleben, Otto Erich	1899	0
3773	l0040240	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Moquerie	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	55	Hartleben, Otto Erich	1899	0
3774	l0040241	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Von reifen Früchten	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	4	1	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	53	Hartleben, Otto Erich	1899	0
3775	l0040242	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Liebesfeier	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	71	Hartleben, Otto Erich	1899	0
3776	l0040243	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Epistel	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	4	1	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	104	Hartleben, Otto Erich	1899	0
3777	l0040244	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	San Giovanni	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	75	Hartleben, Otto Erich	1899	0
3778	l0040245	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ein Abschied	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	137	Hartleben, Otto Erich	1899	0
3779	l0040246	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Im Nachtzug	Hauptmann, Gerhart	unkown	11	10	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	591	Hauptmann, Gerhart	1897	0
3780	l0040247	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Selbstmörder	Hauptmann, Gerhart	unkown	1	52	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	298	Hauptmann, Gerhart	1897	0
3781	l0040248	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ahnung	Hauptmann, Karl	unkown	11	2	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	101	Hauptmann, Karl	1897	0
3782	l0040249	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Erdgeboren	Hauptmann, Karl	unkown	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	50	Hauptmann, Karl	1897	0
3783	l0040250	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nacht	Hauptmann, Karl	unkown	4	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	65	Hauptmann, Karl	1897	0
3784	l0040251	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	O Welt, du Wunder	Hauptmann, Karl	unkown	4	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	106	Hauptmann, Karl	1897	0
3785	l0040252	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Faden der heiligen Jungfrau	Held, Franz	unkown	6	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	197	Held, Franz	1897	0
3786	l0040253	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Wo nur?	Held, Franz	unkown	3	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	115	Held, Franz	1897	0
3787	l0040254	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Tant pis!	Held, Franz	unkown	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	99	Held, Franz	1897	0
3788	l0040255	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Trutznachtigall	Henckell, Karl	unkown	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	78	Henckell, Karl	1899	0
3789	l0040256	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das Lied des Steinklopfers	Henckell, Karl	unkown	3	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	57	Henckell, Karl	1899	0
3790	l0040257	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Goethe	Henckell, Karl	unkown	1	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	38	Henckell, Karl	1899	0
3791	l0040258	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Aus einem Notizbüchlein der Liebe	Henckell, Karl	unkown	6	7	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	134	Henckell, Karl	1899	0
3792	l0040259	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sommerabend	Henckell, Karl	unkown	5	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	72	Henckell, Karl	1899	0
3793	l0040260	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Komm in den Wald, Marie!	Henckell, Karl	unkown	3	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	80	Henckell, Karl	1899	0
3794	l0040261	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Mein Ça ira	Henckell, Karl	unkown	8	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	303	Henckell, Karl	1899	0
3795	l0040262	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sternennacht	Henckell, Karl	unkown	2	8	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	65	Henckell, Karl	1899	0
3796	l0040263	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Welt gelacht	Henckell, Karl	unkown	1	7	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	34	Henckell, Karl	1899	0
3797	l0040264	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Lebe!	Henckell, Karl	unkown	1	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	17	Henckell, Karl	1899	0
3798	l0040265	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Rosen	Herzog, Rudolf	unkown	9	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	185	Herzog, Rudolf	1904	0
3799	l0040266	unkown	unkown	unkown	unkown	no	unkown	unkown	yes	unkown	unkown	unkown	unkown	unkown	unkown	Die Bismarcknacht	Herzog, Rudolf	unkown	13	6	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	yes	596	Herzog, Rudolf	1904	0
3800	l0040267	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Frühling	Hesse, Hermann	unkown	3	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	39	Hesse, Hermann	1912	0
3801	l0040268	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die frühe Stunde	Hesse, Hermann	unkown	2	4	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	34	Hesse, Hermann	1912	0
3802	l0040269	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Con sordino	Hesse, Hermann	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	60	Hesse, Hermann	1912	0
3803	l0040270	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Hafen von Livorno	Hesse, Hermann	unkown	3	5	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	77	Hesse, Hermann	1912	0
3804	l0040271	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gondelgespräch	Hesse, Hermann	unkown	1	46	Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.	1904	Benzmann, Hans	Moderne	no	212	Hesse, Hermann	1912	0
